op,room_base,room_raw,stage,round,seq_in_room,sender,receiver,is_broadcast,bytes,participants_k
dkg,dkg_room_1768580873674-29397-18-3220651,dkg_room_1768580873674-29397-18-3220651,,2,7,1,3,1,339,4
dkg,dkg_room_1768580873674-29397-18-3220651,dkg_room_1768580873674-29397-18-3220651,,2,7,1,4,1,339,4
dkg,dkg_room_1768580873674-29397-18-3220651,dkg_room_1768580873674-29397-18-3220651,,2,8,2,1,1,332,4
dkg,dkg_room_1768580873674-29397-18-3220651,dkg_room_1768580873674-29397-18-3220651,,2,8,2,3,1,332,4
dkg,dkg_room_1768580873674-29397-18-3220651,dkg_room_1768580873674-29397-18-3220651,,2,8,2,4,1,332,4
dkg,dkg_room_1768580873674-29397-18-3220651,dkg_room_1768580873674-29397-18-3220651,,3,9,3,1,0,694,4
dkg,dkg_room_1768580873674-29397-18-3220651,dkg_room_1768580873674-29397-18-3220651,,3,10,3,2,0,695,4
dkg,dkg_room_1768580873674-29397-18-3220651,dkg_room_1768580873674-29397-18-3220651,,3,11,3,4,0,699,4
dkg,dkg_room_1768580873674-29397-18-3220651,dkg_room_1768580873674-29397-18-3220651,,3,12,4,1,0,697,4
dkg,dkg_room_1768580873674-29397-18-3220651,dkg_room_1768580873674-29397-18-3220651,,3,13,4,2,0,695,4
dkg,dkg_room_1768580873674-29397-18-3220651,dkg_room_1768580873674-29397-18-3220651,,3,14,4,3,0,690,4
dkg,dkg_room_1768580873674-29397-18-3220651,dkg_room_1768580873674-29397-18-3220651,,3,15,2,1,0,702,4
dkg,dkg_room_1768580873674-29397-18-3220651,dkg_room_1768580873674-29397-18-3220651,,3,16,2,3,0,702,4
dkg,dkg_room_1768580873674-29397-18-3220651,dkg_room_1768580873674-29397-18-3220651,,3,17,2,4,0,696,4
dkg,dkg_room_1768580873674-29397-18-3220651,dkg_room_1768580873674-29397-18-3220651,,3,18,1,2,0,711,4
dkg,dkg_room_1768580873674-29397-18-3220651,dkg_room_1768580873674-29397-18-3220651,,3,19,1,3,0,704,4
dkg,dkg_room_1768580873674-29397-18-3220651,dkg_room_1768580873674-29397-18-3220651,,3,20,1,4,0,703,4
dkg,dkg_room_1768580873674-29397-18-3220651,dkg_room_1768580873674-29397-18-3220651,,4,21,2,1,1,535,4
dkg,dkg_room_1768580873674-29397-18-3220651,dkg_room_1768580873674-29397-18-3220651,,4,21,2,3,1,535,4
dkg,dkg_room_1768580873674-29397-18-3220651,dkg_room_1768580873674-29397-18-3220651,,4,21,2,4,1,535,4
dkg,dkg_room_1768580873674-29397-18-3220651,dkg_room_1768580873674-29397-18-3220651,,4,22,3,1,1,537,4
dkg,dkg_room_1768580873674-29397-18-3220651,dkg_room_1768580873674-29397-18-3220651,,4,22,3,2,1,537,4
dkg,dkg_room_1768580873674-29397-18-3220651,dkg_room_1768580873674-29397-18-3220651,,4,22,3,4,1,537,4
dkg,dkg_room_1768580873674-29397-18-3220651,dkg_room_1768580873674-29397-18-3220651,,4,23,4,1,1,537,4
dkg,dkg_room_1768580873674-29397-18-3220651,dkg_room_1768580873674-29397-18-3220651,,4,23,4,2,1,537,4
dkg,dkg_room_1768580873674-29397-18-3220651,dkg_room_1768580873674-29397-18-3220651,,4,23,4,3,1,537,4
dkg,dkg_room_1768580873674-29397-18-3220651,dkg_room_1768580873674-29397-18-3220651,,4,24,1,2,1,539,4
dkg,dkg_room_1768580873674-29397-18-3220651,dkg_room_1768580873674-29397-18-3220651,,4,24,1,3,1,539,4
dkg,dkg_room_1768580873674-29397-18-3220651,dkg_room_1768580873674-29397-18-3220651,,4,24,1,4,1,539,4
dkg,dkg_room_1768580874025-29397-19-1534412313,dkg_room_1768580874025-29397-19-1534412313,,1,1,1,2,1,14429,4
dkg,dkg_room_1768580874025-29397-19-1534412313,dkg_room_1768580874025-29397-19-1534412313,,1,1,1,3,1,14429,4
dkg,dkg_room_1768580874025-29397-19-1534412313,dkg_room_1768580874025-29397-19-1534412313,,1,1,1,4,1,14429,4
dkg,dkg_room_1768580874025-29397-19-1534412313,dkg_room_1768580874025-29397-19-1534412313,,1,2,4,1,1,14420,4
dkg,dkg_room_1768580874025-29397-19-1534412313,dkg_room_1768580874025-29397-19-1534412313,,1,2,4,2,1,14420,4
dkg,dkg_room_1768580874025-29397-19-1534412313,dkg_room_1768580874025-29397-19-1534412313,,1,2,4,3,1,14420,4
dkg,dkg_room_1768580874025-29397-19-1534412313,dkg_room_1768580874025-29397-19-1534412313,,1,3,3,1,1,14393,4
dkg,dkg_room_1768580874025-29397-19-1534412313,dkg_room_1768580874025-29397-19-1534412313,,1,3,3,2,1,14393,4
dkg,dkg_room_1768580874025-29397-19-1534412313,dkg_room_1768580874025-29397-19-1534412313,,1,3,3,4,1,14393,4
dkg,dkg_room_1768580874025-29397-19-1534412313,dkg_room_1768580874025-29397-19-1534412313,,1,4,2,1,1,14377,4
dkg,dkg_room_1768580874025-29397-19-1534412313,dkg_room_1768580874025-29397-19-1534412313,,1,4,2,3,1,14377,4
dkg,dkg_room_1768580874025-29397-19-1534412313,dkg_room_1768580874025-29397-19-1534412313,,1,4,2,4,1,14377,4
dkg,dkg_room_1768580874025-29397-19-1534412313,dkg_room_1768580874025-29397-19-1534412313,,2,5,4,1,1,335,4
dkg,dkg_room_1768580874025-29397-19-1534412313,dkg_room_1768580874025-29397-19-1534412313,,2,5,4,2,1,335,4
dkg,dkg_room_1768580874025-29397-19-1534412313,dkg_room_1768580874025-29397-19-1534412313,,2,5,4,3,1,335,4
dkg,dkg_room_1768580874025-29397-19-1534412313,dkg_room_1768580874025-29397-19-1534412313,,2,6,3,1,1,338,4
dkg,dkg_room_1768580874025-29397-19-1534412313,dkg_room_1768580874025-29397-19-1534412313,,2,6,3,2,1,338,4
dkg,dkg_room_1768580874025-29397-19-1534412313,dkg_room_1768580874025-29397-19-1534412313,,2,6,3,4,1,338,4
dkg,dkg_room_1768580874025-29397-19-1534412313,dkg_room_1768580874025-29397-19-1534412313,,2,7,2,1,1,326,4
dkg,dkg_room_1768580874025-29397-19-1534412313,dkg_room_1768580874025-29397-19-1534412313,,2,7,2,3,1,326,4
dkg,dkg_room_1768580874025-29397-19-1534412313,dkg_room_1768580874025-29397-19-1534412313,,2,7,2,4,1,326,4
dkg,dkg_room_1768580874025-29397-19-1534412313,dkg_room_1768580874025-29397-19-1534412313,,2,8,1,2,1,336,4
dkg,dkg_room_1768580874025-29397-19-1534412313,dkg_room_1768580874025-29397-19-1534412313,,2,8,1,3,1,336,4
dkg,dkg_room_1768580874025-29397-19-1534412313,dkg_room_1768580874025-29397-19-1534412313,,2,8,1,4,1,336,4
dkg,dkg_room_1768580874025-29397-19-1534412313,dkg_room_1768580874025-29397-19-1534412313,,3,9,1,2,0,699,4
dkg,dkg_room_1768580874025-29397-19-1534412313,dkg_room_1768580874025-29397-19-1534412313,,3,10,1,3,0,696,4
dkg,dkg_room_1768580874025-29397-19-1534412313,dkg_room_1768580874025-29397-19-1534412313,,3,11,1,4,0,704,4
dkg,dkg_room_1768580874025-29397-19-1534412313,dkg_room_1768580874025-29397-19-1534412313,,3,12,2,1,0,697,4
dkg,dkg_room_1768580874025-29397-19-1534412313,dkg_room_1768580874025-29397-19-1534412313,,3,13,4,1,0,703,4
dkg,dkg_room_1768580874025-29397-19-1534412313,dkg_room_1768580874025-29397-19-1534412313,,3,14,2,3,0,691,4
dkg,dkg_room_1768580874025-29397-19-1534412313,dkg_room_1768580874025-29397-19-1534412313,,3,15,4,2,0,709,4
dkg,dkg_room_1768580874025-29397-19-1534412313,dkg_room_1768580874025-29397-19-1534412313,,3,16,2,4,0,686,4
dkg,dkg_room_1768580874025-29397-19-1534412313,dkg_room_1768580874025-29397-19-1534412313,,3,17,4,3,0,705,4
dkg,dkg_room_1768580874025-29397-19-1534412313,dkg_room_1768580874025-29397-19-1534412313,,3,18,3,1,0,703,4
dkg,dkg_room_1768580874025-29397-19-1534412313,dkg_room_1768580874025-29397-19-1534412313,,3,19,3,2,0,707,4
dkg,dkg_room_1768580874025-29397-19-1534412313,dkg_room_1768580874025-29397-19-1534412313,,3,20,3,4,0,703,4
dkg,dkg_room_1768580874025-29397-19-1534412313,dkg_room_1768580874025-29397-19-1534412313,,4,21,1,2,1,542,4
dkg,dkg_room_1768580874025-29397-19-1534412313,dkg_room_1768580874025-29397-19-1534412313,,4,21,1,3,1,542,4
dkg,dkg_room_1768580874025-29397-19-1534412313,dkg_room_1768580874025-29397-19-1534412313,,4,21,1,4,1,542,4
dkg,dkg_room_1768580874025-29397-19-1534412313,dkg_room_1768580874025-29397-19-1534412313,,4,22,2,1,1,537,4
